Second,total_cpu_usage_usr,total_cpu_usage_sys,disk_read,disk_write,mem_used,mem_free,mem_buff,mem_cach
390,4.207,2.124,0,6205440,6636744704,11820687360,2892251136,41579872256
391,4.665,1.791,0,3293184,6706556928,11750969344,2892251136,41579884544
392,5.252,0.959,0,0,6752210944,11704872960,2892251136,41579892736
393,5,1.042,0,262144,6785097728,11671986176,2892251136,41579892736
394,5.909,1.789,0,4096,6854447104,11602628608,2892251136,41579900928
395,4.404,1.870,0,32768,6907936768,11549138944,2892251136,41579900928
396,3.447,1.703,0,5419008,6939164672,11517886464,2892251136,41579900928
397,3.130,0.584,0,0,6969065472,11487981568,2892251136,41579905024
398,2.876,1.667,0,0,7001255936,11455782912,2892251136,41579905024
399,2.963,1.711,0,139264,7031226368,11425812480,2892251136,41579905024
400,3.539,1.624,0,0,7055806464,11401207808,2892251136,41579905024
401,3.133,1.713,0,4096,7071313920,11385712640,2892251136,41579909120
402,4.911,1.332,0,229376,6671446016,11785691136,2892251136,41579913216
403,4.540,1.624,0,4096,6729216000,11727884288,2892251136,41579917312
404,5.040,1.958,0,0,6775840768,11681075200,2892251136,41579929600
405,5.373,1.791,0,204800,6629224448,11827687424,2892251136,41579941888
406,4.540,1.249,0,851968,6682120192,11774771200,2892255232,41579958272
407,4.908,1.414,0,0,6745276416,11711574016,2892255232,41579966464
408,4.831,1.624,0,0,6787395584,11669393408,2892255232,41579970560
409,7.798,1.618,0,282624,6822416384,11634274304,2892255232,41579978752
410,10.316,1.622,0,1646592,6851325952,11605188608,2892255232,41580130304
411,9.512,1.043,0,2498560,6878044160,11578032128,2892263424,41580437504
412,7.948,1.290,0,1142784,6914998272,11540799488,2892263424,41580642304
413,7.199,2.151,0,1077248,6664921088,11763093504,2892267520,41608146944
414,1.211,1.378,0,0,6674677760,11753308160,2892267520,41608183808
415,0.582,1.247,0,16384,6675329024,11752607744,2892267520,41608200192
416,0.416,0.666,0,14213120,6675931136,11752005632,2892267520,41608200192
417,0.417,0.833,0,13828096,6675062784,11752873984,2892267520,41608200192
418,0.375,1.375,0,479232,6676013056,11751788544,2892267520,41608331264
419,0.250,1.543,0,0,6675808256,11751985152,2892267520,41608339456
420,0.665,1.288,0,0,6674886656,11752906752,2892267520,41608339456
421,0.500,0.375,0,0,6674919424,11752865792,2892267520,41608347648
422,1.417,1.334,0,0,6675337216,11752448000,2892267520,41608347648
423,0.500,1.251,0,598016,6676037632,11751743488,2892267520,41608351744
424,3.881,2.546,0,5160960,6516109312,11918069760,2892271616,41608572928
425,4.167,3.409,16384,4685824,5972803584,12468817920,2892271616,41608200192
426,2.003,1.460,0,2170880,5874839552,12767911936,2892271616,41411313664
427,5.156,2.786,0,1056768,5881589760,12764557312,2892271616,41410543616
428,9.030,6.689,0,36798464,6013059072,12632031232,2892271616,41410899968
429,8.402,3.624,0,20119552,6091235328,12528967680,2892271616,41430958080
430,15.914,3.274,0,37904384,6227517440,12382998528,2892271616,41437954048
431,21.559,2.695,0,5001216,6379237376,12253954048,2892271616,41412952064
432,24.542,5.750,0,48279552,6557147136,11922710528,2892271616,41562320896
433,37.967,3.527,16384,7507968,6688231424,11784593408,2892271616,41567444992
434,40.987,2.342,0,249856,6825426944,11640815616,2892271616,41573781504
435,15.050,0.995,4489216,23015424,6819655680,11639922688,2892271616,41580208128
436,4.572,1.746,0,778240,6660571136,11798900736,2892271616,41579995136
437,4.786,1.457,0,0,6713409536,11745718272,2892271616,41579999232
438,0.917,1.458,0,1265664,6717562880,11741462528,2892271616,41580019712
439,0.584,1.126,0,0,6720438272,11738386432,2892271616,41580154880
440,0.375,0.417,0,0,6720798720,11737964544,2892271616,41580216320
441,1.169,1.377,0,0,6717411328,11741253632,2892271616,41580290048
442,0.751,1.376,0,0,6687043584,11771682816,2892271616,41580302336
443,0.667,1.167,0,86016,6687711232,11770826752,2892271616,41580490752
444,0.625,1.166,0,0,6688997376,11769286656,2892271616,41580638208
445,0.542,0.876,0,12288,6694318080,11763933184,2892271616,41580695552
446,4.037,1.706,0,2293760,6626615296,11832119296,2892271616,41580081152
447,4.942,1.453,0,0,6675750912,11783368704,2892271616,41580093440
448,1.457,1.498,0,1265664,6680993792,11778506752,2892271616,41580097536
449,0.375,0.750,0,0,6681362432,11778027520,2892271616,41580118016
450,0.292,0.917,0,0,6681243648,11778154496,2892271616,41580118016
451,0.292,1.334,0,0,6681858048,11777540096,2892271616,41580118016
452,0.292,1.334,0,1908736,6681432064,11777978368,2892271616,41580122112
453,0.250,1.543,0,0,6682288128,11777142784,2892271616,41580126208
454,0.250,0.250,0,12288,6682583040,11776847872,2892271616,41580126208
455,0.209,1.334,0,12288,6682730496,11776655360,2892271616,41580130304
456,0.292,1.416,0,0,6681989120,11777409024,2892271616,41580134400
457,0.375,1.168,0,90112,6681825280,11777581056,2892271616,41580150784
458,0.375,1.333,0,0,6679613440,11779809280,2892271616,41580150784
459,0.209,0.334,0,0,6679519232,11779919872,2892271616,41580158976
460,0.250,1.251,0,0,6678593536,11780841472,2892271616,41580163072
461,0.333,1.584,0,7032832,6678220800,11781136384,2892271616,41580167168
462,0.292,1.336,0,270336,6678536192,11780837376,2892271616,41580167168
463,0.250,0.751,0,4096,6678732800,11780648960,2892271616,41580167168
464,1.578,1.038,0,12288,6696361984,11762774016,2892271616,41580199936
465,4.574,1.580,0,733184,6747398144,11710726144,2892271616,41580236800
466,3.458,1.458,32768,9478144,6778261504,11678138368,2892271616,41580675072
467,3.817,1.494,32768,6004736,6792658944,11663572992,2892271616,41580785664
468,5.502,1.167,0,0,6863917056,11592560640,2892271616,41580523520
469,3.627,1.376,0,0,6896553984,11559825408,2892271616,41580523520
470,3.324,1.870,0,0,6913552384,11542810624,2892271616,41580539904
471,3.086,1.626,0,0,6944997376,11511394304,2892271616,41580552192
472,3.116,1.579,0,61440,6981316608,11475103744,2892271616,41580556288
473,2.881,0.877,0,0,7010942976,11445424128,2892271616,41580560384
474,3.453,1.581,0,12288,7034953728,11421384704,2892271616,41580564480
475,3.372,1.749,0,507904,7057113088,11399163904,2892271616,41580584960
476,4.172,2.753,0,5787648,6661312512,11794911232,2892271616,41580597248
477,4.736,1.745,0,0,6717620224,11738472448,2892271616,41580597248
478,5.165,0.625,0,0,6763958272,11691900928,2892271616,41580601344
479,5.186,1.673,0,102400,6796800000,11659014144,2892271616,41580605440
480,5.572,1.622,0,0,6875688960,11580125184,2892271616,41580605440
481,3.792,1.833,0,1150976,6908145664,11547693056,2892271616,41580605440
482,3.620,1.332,0,0,6940250112,11515600896,2892271616,41580609536
483,3.167,0.833,0,626688,6969323520,11486478336,2892275712,41580621824
484,2.914,1.915,0,12288,6999822336,11456004096,2892275712,41580630016
485,3.445,1.910,0,16384,7030947840,11424837632,2892275712,41580638208
486,3.613,1.869,0,491520,7054475264,11401306112,2892275712,41580650496
487,3.540,1.208,0,245760,7004229632,11451510784,2892275712,41580658688
488,4.792,1.792,0,118784,6664204288,11791585280,2892275712,41580658688
489,5.069,1.496,0,0,6722260992,11733516288,2892275712,41580662784
490,5.562,1.619,0,0,6767349760,11688288256,2892275712,41580662784
491,5.257,1.794,0,749568,6622158848,11833487360,2892275712,41580662784
492,5.694,1.122,0,749568,6657417216,11797823488,2892279808,41580924928
493,5.440,1.661,0,0,6711369728,11743727616,2892279808,41580937216
494,4.746,1.665,0,16384,6754787328,11700273152,2892279808,41580941312
495,5.246,1.998,0,274432,6585847808,11841982464,2892279808,41608151040
496,0.916,1.499,0,0,6589075456,11838586880,2892279808,41608306688
497,0.250,0.209,0,27901952,6589612032,11838046208,2892279808,41608306688
498,0.334,1.293,0,0,6590738432,11836882944,2892279808,41608310784
499,0.375,1.251,0,0,6590672896,11836940288,2892279808,41608318976
500,0.333,1.250,0,380928,6590287872,11837374464,2892279808,41608318976
501,0.292,1.168,0,0,6590889984,11836751872,2892279808,41608323072
502,0.167,0.584,0,0,6590898176,11836731392,2892279808,41608327168
503,0.250,1.418,0,0,6591176704,11836461056,2892279808,41608327168
504,0.292,1.376,0,16384,6592151552,11835486208,2892279808,41608327168
505,0.417,1.292,0,114688,6591598592,11836014592,2892279808,41608327168
506,4.201,2.121,0,4583424,6359576576,12074336256,2892279808,41608339456
507,5.616,3.161,16384,4444160,5945630720,12495253504,2892279808,41608069120
508,0.458,1.331,0,0,5945204736,12495892480,2892279808,41608069120
509,0.292,1.209,0,0,5945061376,12496027648,2892279808,41608077312
510,1.206,1.997,0,86016,5856210944,12585152512,2892279808,41607839744
511,4.048,2.379,0,2863104,5844963328,12798455808,2892279808,41411485696
512,5.715,2.962,0,35115008,5862313984,12781719552,2892288000,41411502080
513,10.298,5.873,0,1953792,6056550400,12584304640,2892292096,41411846144
514,4.604,2.406,0,38313984,6074757120,12551225344,2892296192,41424613376
515,13.969,3.471,0,12353536,6089297920,12532342784,2892296192,41426350080
516,22.829,4.673,0,2048000,6255996928,12273209344,2892300288,41515950080
517,28.607,3.909,0,659456,6453850112,12063387648,2892304384,41523916800
518,37.484,3.051,16384,19152896,6626271232,11888242688,2892304384,41524199424
519,39.069,2.660,0,43958272,6771605504,11702210560,2892304384,41564307456
520,16.570,1.957,4489216,425984,6779166720,11688226816,2892304384,41570476032
521,4.786,0.624,0,0,6804586496,11652427776,2892304384,41580720128
522,4.078,1.748,0,23244800,6647549952,11808665600,2892304384,41581076480
523,4.335,1.417,0,4096,6695976960,11760140288,2892304384,41581084672
524,1.544,1.294,0,1245184,6705541120,11750535168,2892304384,41581092864
525,1.000,1.499,0,16384,6686359552,11769499648,2892304384,41581301760
526,1.375,0.583,0,0,6683693056,11771887616,2892304384,41581580288
527,1.205,1.496,0,0,6654902272,11800547328,2892304384,41581719552
528,3.577,2.163,0,2293760,6590468096,11865350144,2892304384,41581154304
529,4.458,1.333,0,0,6618300416,11837476864,2892304384,41581170688
530,2.044,0.960,0,1257472,6652121088,11803553792,2892304384,41581174784
531,0.376,0.919,0,0,6646493184,11810115584,2892304384,41581195264
532,0.417,1.375,0,0,6646042624,11810566144,2892304384,41581195264
533,0.292,1.294,0,0,6645964800,11810627584,2892304384,41581195264
534,4.198,1.372,0,696320,6701105152,11754893312,2892316672,41581268992
535,4.823,0.956,16384,401408,6746120192,11708121088,2892316672,41581289472
536,1.460,1.418,49152,13680640,6756249600,11697352704,2892320768,41581391872
537,5.204,1.624,0,1499136,6792892416,11660566528,2892320768,41581445120
538,4.627,1.667,0,0,6860054528,11593465856,2892320768,41581457408
539,3.361,1.867,0,12288,6896263168,11557187584,2892320768,41581461504
540,2.876,0.875,0,0,6936518656,11516936192,2892320768,41581465600
541,2.755,1.669,0,0,6971813888,11481554944,2892320768,41581477888
542,3.087,1.752,0,94208,7004217344,11449208832,2892320768,41581477888
543,3.658,1.912,0,524288,7029383168,11424043008,2892320768,41581477888
544,3.784,1.705,0,446464,7043620864,11409674240,2892320768,41581510656
545,5.033,1.331,0,139264,6639837184,11813519360,2892320768,41581522944
546,4.704,1.499,0,11366400,6691897344,11761442816,2892320768,41581522944
547,5.320,1.704,0,0,6746079232,11706888192,2892320768,41581527040
548,5.507,1.502,0,221184,6783000576,11669966848,2892320768,41581527040
549,5.721,1.658,0,12288,6862938112,11589935104,2892320768,41581662208
550,3.420,0.917,0,0,6890921984,11561918464,2892320768,41581662208
551,3.006,1.545,0,5115904,6923030528,11529797632,2892320768,41581674496
552,2.924,1.838,0,0,6953340928,11499536384,2892320768,41581674496
553,2.957,2.041,0,196608,6984548352,11468328960,2892320768,41581674496
554,3.249,1.083,0,0,7015600128,11437273088,2892320768,41581678592
555,3.658,1.164,0,16384,7040139264,11412733952,2892320768,41581678592
556,4.184,2.196,0,249856,6598057984,11854860288,2892320768,41581682688
557,4.748,1.791,0,0,6651904000,11800969216,2892320768,41581686784
558,5.233,1.744,0,0,6715650048,11737100288,2892320768,41581686784
559,5.035,0.749,0,12288,6758010880,11694731264,2892320768,41581686784
560,5.597,1.824,0,172032,6614732800,11837952000,2892320768,41581711360
561,4.906,1.871,0,0,6682075136,11770531840,2892320768,41581723648
562,5.519,1.909,0,909312,6728523776,11723964416,2892320768,41581735936
563,4.911,1.207,0,0,6763749376,11688689664,2892320768,41581744128
564,5.311,1.494,0,884736,6610341888,11841978368,2892320768,41581752320
565,4.942,1.703,0,16384,6674698240,11777564672,2892320768,41581780992
566,5.366,1.622,0,0,6725824512,11726319616,2892320768,41581785088
567,4.627,1.584,0,565248,6769643520,11682480128,2892320768,41581789184
568,6.128,2.195,0,376832,6586753024,11837947904,2892320768,41609003008
569,1.664,0.333,0,16384,6599610368,11824754688,2892320768,41609162752
570,0.541,1.497,0,0,6599622656,11824738304,2892320768,41609166848
571,0.250,1.251,0,0,6599430144,11824926720,2892320768,41609170944
572,0.334,1.377,0,27856896,6599639040,11824721920,2892320768,41609170944
573,0.375,0.834,0,442368,6601105408,11823255552,2892320768,41609170944
574,0.167,0.584,0,0,6600572928,11823796224,2892320768,41609170944
575,0.500,1.333,0,16384,6601273344,11823095808,2892320768,41609170944
576,0.417,1.209,0,0,6600654848,11823710208,2892320768,41609175040
577,1.042,1.333,0,942080,6600450048,11823546368,2892324864,41609539584
578,0.417,0.792,0,0,6600978432,11823013888,2892324864,41609543680
579,3.486,2.226,0,2809856,6544764928,11886551040,2892324864,41609490432
580,4.648,3.308,16384,5107712,5950197760,12487192576,2892324864,41609330688
581,1.843,2.345,0,1482752,5852831744,12586876928,2892324864,41609068544
582,4.250,2.917,0,2490368,5856473088,12785950720,2892324864,41412288512
583,6.770,3.510,0,35926016,5902675968,12739342336,2892324864,41412562944
584,13.386,6.588,0,8380416,5977661440,12656898048,2892328960,41414492160
585,21.316,4.594,0,37629952,6204747776,12430008320,2892337152,41410572288
586,22.277,3.023,0,1646592,6410313728,12218392576,2892337152,41414725632
587,37.100,4.985,0,24481792,6606286848,11914711040,2892337152,41519771648
588,36.501,3.139,0,43819008,6748127232,11725324288,2892337152,41564164096
589,31.684,2.661,16384,1056768,6764036096,11703320576,2892337152,41569275904
590,4.578,1.457,0,0,6788886528,11666325504,2892337152,41581387776
591,4.077,1.664,4489216,23273472,6628429824,11826171904,2892337152,41581744128
592,4.669,1.292,0,0,6650945536,11803475968,2892337152,41581756416
593,2.669,0.792,0,1265664,6687203328,11767078912,2892337152,41581789184
594,0.668,1.462,0,0,6690516992,11763560448,2892337152,41581977600
595,1.123,1.664,0,16384,6692421632,11761381376,2892337152,41582260224
596,0.626,1.335,0,0,6692917248,11760726016,2892337152,41582419968
597,4.155,1.039,0,2310144,6630207488,11823951872,2892337152,41581805568
598,4.335,1.000,0,0,6673903616,11780194304,2892337152,41581826048
599,1.955,1.539,0,1265664,6688796672,11765248000,2892337152,41581830144
600,0.458,1.333,0,0,6689341440,11764686848,2892337152,41581846528
601,0.333,1.417,0,0,6690885632,11763118080,2892337152,41581871104
602,0.833,0.666,0,0,6685487104,11769167872,2892337152,41581871104
603,2.120,1.579,0,1040384,6702313472,11752091648,2892337152,41581924352
604,4.921,1.501,0,237568,6744125440,11708862464,2892337152,41581940736
605,2.168,1.792,32768,11554816,6757679104,11693899776,2892337152,41582407680
606,3.872,1.582,32768,4005888,6776848384,11674902528,2892337152,41582096384
607,6.107,0.706,0,0,6850777088,11600973824,2892337152,41582096384
608,3.501,1.459,0,0,6882385920,11569356800,2892337152,41582104576
609,2.880,1.920,0,0,6917697536,11534028800,2892337152,41582120960
610,2.881,1.754,0,12288,6951686144,11500019712,2892337152,41582125056
611,2.843,1.589,0,94208,6982533120,11469168640,2892337152,41582129152
612,3.163,0.874,0,0,7012614144,11439087616,2892337152,41582129152
613,3.752,1.626,0,0,7036518400,11415158784,2892337152,41582153728
614,3.375,1.750,0,491520,6607544320,11844009984,2892337152,41582161920
615,4.704,2.373,0,11976704,6653464576,11797905408,2892337152,41582190592
616,5.156,1.289,0,0,6706462720,11744632832,2892337152,41582202880
617,4.954,0.874,0,0,6751473664,11699601408,2892337152,41582206976
618,6.294,1.905,0,286720,6792069120,11658932224,2892337152,41582206976
619,5.405,1.830,0,0,6863392768,11587616768,2892337152,41582206976
620,3.458,1.875,0,5431296,6895288320,11555721216,2892337152,41582206976
621,3.246,0.957,0,0,6929711104,11521298432,2892337152,41582206976
622,2.674,1.504,0,0,6966968320,11484033024,2892337152,41582215168
623,3.073,1.744,0,143360,6999879680,11451121664,2892337152,41582215168
624,2.845,1.841,0,0,7029592064,11421409280,2892337152,41582215168
625,3.533,1.829,0,28672,7048728576,11402231808,2892337152,41582215168
626,4.665,1.166,0,258048,6636617728,11814342656,2892337152,41582215168
627,4.538,1.582,0,0,6700584960,11750273024,2892337152,41582219264
628,5.824,1.498,0,122880,6748561408,11702243328,2892337152,41582223360
629,5.320,1.663,0,98304,6769258496,11681357824,2892337152,41582247936
630,4.869,1.831,0,933888,6652669952,11797970944,2892337152,41582247936
631,4.295,0.834,0,0,6711660544,11738918912,2892337152,41582252032
632,5.077,1.748,0,0,6753669120,11696898048,2892337152,41582256128
633,4.954,1.873,0,614400,6777610240,11672752128,2892337152,41582280704
634,4.629,2.210,0,196608,6652612608,11797807104,2892337152,41582288896
635,4.788,1.499,0,20480,6714621952,11735793664,2892337152,41582292992
636,5.489,0.832,0,528384,6757920768,11692433408,2892337152,41582297088
637,5.261,1.754,0,253952,6785617920,11664568320,2892337152,41582333952
638,4.512,1.945,0,167936,6604976128,11817811968,2892337152,41609670656
639,0.334,1.376,0,0,6606446592,11816333312,2892337152,41609678848
640,0.292,0.542,0,16384,6606852096,11815927808,2892337152,41609678848
641,0.292,0.959,0,27688960,6606344192,11816415232,2892337152,41609699328
642,0.375,1.334,0,0,6604578816,11818172416,2892337152,41609707520
643,0.334,1.168,0,438272,6604210176,11818536960,2892337152,41609711616
644,0.292,1.418,0,0,6604877824,11817877504,2892337152,41609711616
645,0.250,0.500,0,20480,6605508608,11817246720,2892337152,41609711616
646,0.375,1.082,0,212992,6604152832,11818586112,2892337152,41609711616
647,1.460,1.334,0,118784,6605705216,11817033728,2892337152,41609711616
648,0.627,1.462,0,864256,6604230656,11818070016,2892341248,41610022912
